transect	quadrat	location	burn_trt	year	quadratID	survey_date	cover	plot_size	species	sp
T25	Q5	BCCA8	Control	2023	T25.Q5	27/05/2023	0.1	1	"Glycine tabacina"	Gly_tab
T25	Q5	BCCA8	Control	2023	T25.Q5	27/05/2023	0.1	1	"Rostellularia adscendens"	Ros_ads
T25	Q5	BCCA8	Control	2023	T25.Q5	27/05/2023	0.5	1	"Bidens pilosa"	Bid_pil
T25	Q5	BCCA8	Control	2023	T25.Q5	27/05/2023	3.2	1	"Litter"	Litter
T25	Q5	BCCA8	Control	2023	T25.Q5	27/05/2023	2	5	"Lantana camara"	Lan_cam
T25	Q5	BCCA8	Control	2023	T25.Q5	27/05/2023	1	5	"Eucalyptus crebra"	Euc_cre
T26	Q1	BCCA8	Burn	2023	T26.Q1	27/05/2023	20	1	"Bothriochloa bladhii"	Bot_bla
T26	Q1	BCCA8	Burn	2023	T26.Q1	27/05/2023	4	1	"Bidens pilosa"	Bid_pil
T26	Q1	BCCA8	Burn	2023	T26.Q1	27/05/2023	15	1	"Melinis repens"	Mel_rep
T26	Q1	BCCA8	Burn	2023	T26.Q1	27/05/2023	0.1	1	"Dianella caerulea"	Dia_cer
T26	Q1	BCCA8	Burn	2023	T26.Q1	27/05/2023	0.1	1	"Crotalaria montana"	Cro_mon
T26	Q1	BCCA8	Burn	2023	T26.Q1	27/05/2023	0.3	1	"Desmodium varians"	Des_var
T26	Q1	BCCA8	Burn	2023	T26.Q1	27/05/2023	0.1	1	"Lespedeza juncea"	Les_jun
T26	Q1	BCCA8	Burn	2023	T26.Q1	27/05/2023	0.5	1	"Conyza bonariensis"	Con_bon
T26	Q1	BCCA8	Burn	2023	T26.Q1	27/05/2023	4	1	"Sehima nervosum"	Seh_ner
T26	Q1	BCCA8	Burn	2023	T26.Q1	27/05/2023	15	1	"Themeda triandra"	The_tri
T26	Q1	BCCA8	Burn	2023	T26.Q1	27/05/2023	1	1	"Bare ground"	Bare
T26	Q1	BCCA8	Burn	2023	T26.Q1	27/05/2023	39.9	1	"Litter"	Litter
T26	Q1	BCCA8	Burn	2023	T26.Q1	27/05/2023	1	5	"Eucalyptus melanophloia"	Euc_melp
T26	Q1	BCCA8	Burn	2023	T26.Q1	27/05/2023	1	5	"Eucalyptus melanophloia"	Euc_melp
T26	Q1	BCCA8	Burn	2023	T26.Q1	27/05/2023	1	5	"Dodonaea viscosa"	Don_vis
T26	Q2	BCCA8	Burn	2023	T26.Q2	27/05/2023	55	1	"Melinis repens"	Mel_rep
T26	Q2	BCCA8	Burn	2023	T26.Q2	27/05/2023	1	1	"Bidens pilosa"	Bid_pil
T26	Q2	BCCA8	Burn	2023	T26.Q2	27/05/2023	1	1	"Sigesbeckia orientalis"	Sig_ori
T26	Q2	BCCA8	Burn	2023	T26.Q2	27/05/2023	0.1	1	"Panicum effusum"	Pan_eff
T26	Q2	BCCA8	Burn	2023	T26.Q2	27/05/2023	1	1	"Conyza bonariensis"	Con_bon
T26	Q2	BCCA8	Burn	2023	T26.Q2	27/05/2023	0.1	1	"Desmodium varians"	Des_var
T26	Q2	BCCA8	Burn	2023	T26.Q2	27/05/2023	1	1	"Glycine tabacina"	Gly_tab
T26	Q2	BCCA8	Burn	2023	T26.Q2	27/05/2023	40.8	1	"Litter"	Litter
T26	Q2	BCCA8	Burn	2023	T26.Q2	27/05/2023	1	5	"Eucalyptus melanophloia"	Euc_melp
T26	Q2	BCCA8	Burn	2023	T26.Q2	27/05/2023	1	5	"Xanthorrhoea glauca"	Xan_gla
T26	Q3	BCCA8	Burn	2023	T26.Q3	27/05/2023	12	1	"Heteropogon contortus"	Het_con
T26	Q3	BCCA8	Burn	2023	T26.Q3	27/05/2023	1	1	"Bidens pilosa"	Bid_pil
T26	Q3	BCCA8	Burn	2023	T26.Q3	27/05/2023	5	1	"Lantana camara"	Lan_cam
T26	Q3	BCCA8	Burn	2023	T26.Q3	27/05/2023	3	1	"Conyza bonariensis"	Con_bon
T26	Q3	BCCA8	Burn	2023	T26.Q3	27/05/2023	60	1	"Melinis repens"	Mel_rep
T26	Q3	BCCA8	Burn	2023	T26.Q3	27/05/2023	0.5	1	"Sigesbeckia orientalis"	Sig_ori
T26	Q3	BCCA8	Burn	2023	T26.Q3	27/05/2023	18.5	1	"Litter"	Litter
T26	Q3	BCCA8	Burn	2023	T26.Q3	27/05/2023	1	5	"Eucalyptus melanophloia"	Euc_melp
T26	Q3	BCCA8	Burn	2023	T26.Q3	27/05/2023	12	5	"Lantana camara"	Lan_cam
T26	Q4	BCCA8	Burn	2023	T26.Q4	27/05/2023	23	1	"Melinis repens"	Mel_rep
T26	Q4	BCCA8	Burn	2023	T26.Q4	27/05/2023	4	1	"Lantana camara"	Lan_cam
T26	Q4	BCCA8	Burn	2023	T26.Q4	27/05/2023	3	1	"Bidens pilosa"	Bid_pil
T26	Q4	BCCA8	Burn	2023	T26.Q4	27/05/2023	2	1	"Gomphocarpus fruticosus"	Gom_fru
T26	Q4	BCCA8	Burn	2023	T26.Q4	27/05/2023	4	1	"Heteropogon contortus"	Het_con
T26	Q4	BCCA8	Burn	2023	T26.Q4	27/05/2023	1	1	"Vittadinia sulcata"	Vit_sul
T26	Q4	BCCA8	Burn	2023	T26.Q4	27/05/2023	0.1	1	"Sigesbeckia orientalis"	Sig_ori
T26	Q4	BCCA8	Burn	2023	T26.Q4	27/05/2023	2	1	"Bare ground"	Bare
T26	Q4	BCCA8	Burn	2023	T26.Q4	27/05/2023	60.8	1	"Litter"	Litter
T26	Q4	BCCA8	Burn	2023	T26.Q4	27/05/2023	0.1	1	"Rock"	Rock
T26	Q4	BCCA8	Burn	2023	T26.Q4	27/05/2023	1	5	"Eucalyptus melanophloia"	Euc_melp
T26	Q4	BCCA8	Burn	2023	T26.Q4	27/05/2023	2	5	"Lantana camara"	Lan_cam
T26	Q5	BCCA8	Burn	2023	T26.Q5	27/05/2023	2	1	"Hyparrhenia filipendula"	Hyp_fil
T26	Q5	BCCA8	Burn	2023	T26.Q5	27/05/2023	4	1	"Bidens pilosa"	Bid_pil
T26	Q5	BCCA8	Burn	2023	T26.Q5	27/05/2023	3	1	"Heteropogon contortus"	Het_con
T26	Q5	BCCA8	Burn	2023	T26.Q5	27/05/2023	45	1	"Themeda triandra"	The_tri
T26	Q5	BCCA8	Burn	2023	T26.Q5	27/05/2023	2	1	"Capillipedium spicigerum"	Cap_spi
T26	Q5	BCCA8	Burn	2023	T26.Q5	27/05/2023	0.5	1	"Glycine tabacina"	Gly_tab
T26	Q5	BCCA8	Burn	2023	T26.Q5	27/05/2023	0.5	1	"Dianella caerulea"	Dia_cer
T26	Q5	BCCA8	Burn	2023	T26.Q5	27/05/2023	0.1	1	"Glycine tomentella"	Gly_tom
T26	Q5	BCCA8	Burn	2023	T26.Q5	27/05/2023	3	1	"Sporobolus creber"	Spo_cre
T26	Q5	BCCA8	Burn	2023	T26.Q5	27/05/2023	0.2	1	"Desmodium varians"	Des_var
T26	Q5	BCCA8	Burn	2023	T26.Q5	27/05/2023	39.7	1	"Litter"	Litter
T26	Q5	BCCA8	Burn	2023	T26.Q5	27/05/2023	2	5	"Eucalyptus melanophloia"	Euc_melp
T26	Q5	BCCA8	Burn	2023	T26.Q5	27/05/2023	1	5	"Lantana camara"	Lan_cam
T33	Q1	SP2	Burn	2023	T33.Q1	26/05/2023	69.4	1	"Melinis repens"	Mel_rep
T33	Q1	SP2	Burn	2023	T33.Q1	26/05/2023	6	1	"Glycine tomentella"	Gly_tom
T33	Q1	SP2	Burn	2023	T33.Q1	26/05/2023	15	1	"Heteropogon contortus"	Het_con
T33	Q1	SP2	Burn	2023	T33.Q1	26/05/2023	1	1	"Conyza bonariensis"	Con_bon
T33	Q1	SP2	Burn	2023	T33.Q1	26/05/2023	1	1	"Panicum effusum"	Pan_eff
T33	Q1	SP2	Burn	2023	T33.Q1	26/05/2023	0.5	1	"Verbena litoralis"	Ver_lit
T33	Q1	SP2	Burn	2023	T33.Q1	26/05/2023	0.1	1	"Zinnia peruviana"	Zin_per
T33	Q1	SP2	Burn	2023	T33.Q1	26/05/2023	7	1	"Litter"	Litter
T33	Q2	SP2	Burn	2023	T33.Q2	26/05/2023	20	1	"Melinis repens"	Mel_rep
T33	Q2	SP2	Burn	2023	T33.Q2	26/05/2023	25	1	"Lantana camara"	Lan_cam
T33	Q2	SP2	Burn	2023	T33.Q2	26/05/2023	1.5	1	"Heteropogon contortus"	Het_con
T33	Q2	SP2	Burn	2023	T33.Q2	26/05/2023	4	1	"Aristida queenslandica"	Ari_que
T33	Q2	SP2	Burn	2023	T33.Q2	26/05/2023	1	1	"Glycine tomentella"	Gly_tom
T33	Q2	SP2	Burn	2023	T33.Q2	26/05/2023	48.5	1	"Litter"	Litter
T33	Q2	SP2	Burn	2023	T33.Q2	26/05/2023	2	5	"Lantana camara"	Lan_cam
T33	Q3	SP2	Burn	2023	T33.Q3	26/05/2023	86	1	"Melinis repens"	Mel_rep
T33	Q3	SP2	Burn	2023	T33.Q3	26/05/2023	12	1	"Bothriochloa bladhii"	Bot_bla
T33	Q3	SP2	Burn	2023	T33.Q3	26/05/2023	2	1	"Litter"	Litter
T33	Q3	SP2	Burn	2023	T33.Q3	26/05/2023	1	5	"Psydrax odorata"	Psy_odo
T33	Q3	SP2	Burn	2023	T33.Q3	26/05/2023	2	5	"Acacia concurrens"	Aca_con
T33	Q3	SP2	Burn	2023	T33.Q3	26/05/2023	4	5	"Lantana camara"	Lan_cam
T33	Q3	SP2	Burn	2023	T33.Q3	26/05/2023	1	5	"Corymbia intermedia"	Cor_int
T33	Q3	SP2	Burn	2023	T33.Q3	26/05/2023	1	5	"Eucalyptus crebra"	Euc_cre
T33	Q3	SP2	Burn	2023	T33.Q3	26/05/2023	1	5	"Eucalyptus melanophloia"	Euc_melp
T33	Q4	SP2	Burn	2023	T33.Q4	26/05/2023	12	1	"Melinis repens"	Mel_rep
T33	Q4	SP2	Burn	2023	T33.Q4	26/05/2023	0.1	1	"Sida hackettiana"	Sid_hac
T33	Q4	SP2	Burn	2023	T33.Q4	26/05/2023	1	1	"Glycine tabacina"	Gly_tab
T33	Q4	SP2	Burn	2023	T33.Q4	26/05/2023	86.9	1	"Litter"	Litter
T33	Q4	SP2	Burn	2023	T33.Q4	26/05/2023	2	5	"Corymbia tessellaris"	Cor_tes
T33	Q4	SP2	Burn	2023	T33.Q4	26/05/2023	7	5	"Lantana camara"	Lan_cam
T33	Q4	SP2	Burn	2023	T33.Q4	26/05/2023	1	5	"Eucalyptus melanophloia"	Euc_melp
T33	Q5	SP2	Burn	2023	T33.Q5	26/05/2023	25	1	"Aristida queenslandica"	Ari_que
T33	Q5	SP2	Burn	2023	T33.Q5	26/05/2023	30	1	"Melinis repens"	Mel_rep
T33	Q5	SP2	Burn	2023	T33.Q5	26/05/2023	3	1	"Scleria mackaviensis"	Scl_mac
T33	Q5	SP2	Burn	2023	T33.Q5	26/05/2023	0.1	1	"Bidens pilosa"	Bid_pil
T33	Q5	SP2	Burn	2023	T33.Q5	26/05/2023	41.9	1	"Litter"	Litter
T33	Q5	SP2	Burn	2023	T33.Q5	26/05/2023	2	5	"Lantana camara"	Lan_cam
T33	Q5	SP2	Burn	2023	T33.Q5	26/05/2023	1	5	"Eucalyptus melanophloia"	Euc_melp
T33	Q5	SP2	Burn	2023	T33.Q5	26/05/2023	1	5	"Acacia concurrens"	Aca_con
T34	Q1	SP2	Burn	2023	T34.Q1	26/05/2023	1	1	"Bidens pilosa"	Bid_pil
T34	Q1	SP2	Burn	2023	T34.Q1	26/05/2023	30	1	"Melinis repens"	Mel_rep
T34	Q1	SP2	Burn	2023	T34.Q1	26/05/2023	2	1	"Glycine tomentella"	Gly_tom
T34	Q1	SP2	Burn	2023	T34.Q1	26/05/2023	1	1	"Glycine tabacina"	Gly_tab
T34	Q1	SP2	Burn	2023	T34.Q1	26/05/2023	0.2	1	"Marrubium vulgare"	Mar_vul
T34	Q1	SP2	Burn	2023	T34.Q1	26/05/2023	2	1	"Scleria mackaviensis"	Scl_mac
T34	Q1	SP2	Burn	2023	T34.Q1	26/05/2023	4	1	"Aristida queenslandica"	Ari_que
T34	Q1	SP2	Burn	2023	T34.Q1	26/05/2023	59.8	1	"Litter"	Litter
T34	Q1	SP2	Burn	2023	T34.Q1	26/05/2023	4	5	"Corymbia tessellaris"	Cor_tes
T34	Q1	SP2	Burn	2023	T34.Q1	26/05/2023	5	5	"Lantana camara"	Lan_cam
T34	Q2	SP2	Burn	2023	T34.Q2	26/05/2023	20	1	"Melinis repens"	Mel_rep
T34	Q2	SP2	Burn	2023	T34.Q2	26/05/2023	1	1	"Gomphocarpus fruticosus"	Gom_fru
T34	Q2	SP2	Burn	2023	T34.Q2	26/05/2023	1.5	1	"Glycine tabacina"	Gly_tab
T34	Q2	SP2	Burn	2023	T34.Q2	26/05/2023	0.1	1	"Rhynchosia minima"	Rhy_min
T34	Q2	SP2	Burn	2023	T34.Q2	26/05/2023	1.5	1	"Scleria mackaviensis"	Scl_mac
T34	Q2	SP2	Burn	2023	T34.Q2	26/05/2023	0.1	1	"Zinnia peruviana"	Zin_per
T34	Q2	SP2	Burn	2023	T34.Q2	26/05/2023	0.8	1	"Bidens pilosa"	Bid_pil
T34	Q2	SP2	Burn	2023	T34.Q2	26/05/2023	74	1	"Litter"	Litter
T34	Q2	SP2	Burn	2023	T34.Q2	26/05/2023	1	1	"Rock"	Rock
T34	Q2	SP2	Burn	2023	T34.Q2	26/05/2023	1	5	"Lantana camara"	Lan_cam
T34	Q2	SP2	Burn	2023	T34.Q2	26/05/2023	3	5	"Corymbia tessellaris"	Cor_tes
T34	Q3	SP2	Burn	2023	T34.Q3	26/05/2023	45	1	"Melinis repens"	Mel_rep
T34	Q3	SP2	Burn	2023	T34.Q3	26/05/2023	4	1	"Scleria mackaviensis"	Scl_mac
T34	Q3	SP2	Burn	2023	T34.Q3	26/05/2023	1	1	"Bidens pilosa"	Bid_pil
T34	Q3	SP2	Burn	2023	T34.Q3	26/05/2023	2.5	1	"Glycine tomentella"	Gly_tom
T34	Q3	SP2	Burn	2023	T34.Q3	26/05/2023	47.5	1	"Litter"	Litter
T34	Q3	SP2	Burn	2023	T34.Q3	26/05/2023	6	5	"Lantana camara"	Lan_cam
T34	Q4	SP2	Burn	2023	T34.Q4	26/05/2023	20	1	"Melinis repens"	Mel_rep
T34	Q4	SP2	Burn	2023	T34.Q4	26/05/2023	1	1	"Bidens pilosa"	Bid_pil
T34	Q4	SP2	Burn	2023	T34.Q4	26/05/2023	11	1	"Scleria mackaviensis"	Scl_mac
T34	Q4	SP2	Burn	2023	T34.Q4	26/05/2023	0.1	1	"Galactia tenuiflora"	Gal_ten
T34	Q4	SP2	Burn	2023	T34.Q4	26/05/2023	0.1	1	"Glycine tabacina"	Gly_tab
T34	Q4	SP2	Burn	2023	T34.Q4	26/05/2023	67.8	1	"Litter"	Litter
T34	Q5	SP2	Burn	2023	T34.Q5	26/05/2023	25	1	"Melinis repens"	Mel_rep
T34	Q5	SP2	Burn	2023	T34.Q5	26/05/2023	0.2	1	"Glycine tabacina"	Gly_tab
T34	Q5	SP2	Burn	2023	T34.Q5	26/05/2023	1	1	"Bidens pilosa"	Bid_pil
T34	Q5	SP2	Burn	2023	T34.Q5	26/05/2023	0.1	1	"Rhynchosia minima"	Rhy_min
T34	Q5	SP2	Burn	2023	T34.Q5	26/05/2023	1	1	"Glycine tomentella"	Gly_tom
T34	Q5	SP2	Burn	2023	T34.Q5	26/05/2023	71.2	1	"Litter"	Litter
T34	Q5	SP2	Burn	2023	T34.Q5	26/05/2023	1.5	1	"Rock"	Rock
T34	Q5	SP2	Burn	2023	T34.Q5	26/05/2023	1	5	"Eucalyptus crebra"	Euc_cre
T34	Q5	SP2	Burn	2023	T34.Q5	26/05/2023	1	5	"Acacia maidenii"	Aca_mai
T34	Q5	SP2	Burn	2023	T34.Q5	26/05/2023	7	5	"Lantana camara"	Lan_cam
T35	Q1	SP2	Control	2023	T35.Q1	28/05/2023	97	1	"Litter"	Litter
T35	Q1	SP2	Control	2023	T35.Q1	28/05/2023	3	1	"Rock"	Rock
T35	Q1	SP2	Control	2023	T35.Q1	28/05/2023	2	5	"Corymbia citriodora"	Cor_cit
T35	Q1	SP2	Control	2023	T35.Q1	28/05/2023	3	5	"Pultenaea euchila"	Pul_euc
T35	Q1	SP2	Control	2023	T35.Q1	28/05/2023	1	5	"Allocasuarina luehmannii"	All_lue
T35	Q1	SP2	Control	2023	T35.Q1	28/05/2023	1	5	"Corymbia citriodora"	Cor_cit
T35	Q2	SP2	Control	2023	T35.Q2	28/05/2023	0.5	1	"Corymbia citriodora"	Cor_cit
T35	Q2	SP2	Control	2023	T35.Q2	28/05/2023	97.5	1	"Litter"	Litter
T35	Q2	SP2	Control	2023	T35.Q2	28/05/2023	2	1	"Rock"	Rock
T35	Q2	SP2	Control	2023	T35.Q2	28/05/2023	3	5	"Corymbia citriodora"	Cor_cit
T35	Q2	SP2	Control	2023	T35.Q2	28/05/2023	3	5	"Corymbia citriodora"	Cor_cit
T35	Q2	SP2	Control	2023	T35.Q2	28/05/2023	3	5	"Allocasuarina luehmannii"	All_lue
T35	Q3	SP2	Control	2023	T35.Q3	28/05/2023	80	1	"Litter"	Litter
T35	Q3	SP2	Control	2023	T35.Q3	28/05/2023	20	1	"Rock"	Rock
T35	Q3	SP2	Control	2023	T35.Q3	28/05/2023	2	5	"Corymbia citriodora"	Cor_cit
T35	Q3	SP2	Control	2023	T35.Q3	28/05/2023	1	5	"Pultenaea euchila"	Pul_euc
T35	Q4	SP2	Control	2023	T35.Q4	28/05/2023	1	1	"Aristida queenslandica"	Ari_que
T35	Q4	SP2	Control	2023	T35.Q4	28/05/2023	0.5	1	"Brunoniella acaulis"	Bru_aca
T35	Q4	SP2	Control	2023	T35.Q4	28/05/2023	92.5	1	"Litter"	Litter
T35	Q4	SP2	Control	2023	T35.Q4	28/05/2023	6	1	"Rock"	Rock
T35	Q4	SP2	Control	2023	T35.Q4	28/05/2023	1	5	"Allocasuarina luehmannii"	All_lue
T35	Q4	SP2	Control	2023	T35.Q4	28/05/2023	1	5	"Corymbia citriodora"	Cor_cit
T35	Q4	SP2	Control	2023	T35.Q4	28/05/2023	2	5	"Corymbia citriodora"	Cor_cit
T35	Q4	SP2	Control	2023	T35.Q4	28/05/2023	3	5	"Acacia leiocalyx"	Aca_lei
T35	Q4	SP2	Control	2023	T35.Q4	28/05/2023	2	5	"Pultenaea euchila"	Pul_euc
T35	Q5	SP2	Control	2023	T35.Q5	28/05/2023	3	1	"Lomandra multiflora"	Lom_mul
T35	Q5	SP2	Control	2023	T35.Q5	28/05/2023	1	1	"Fimbristylis spp_unknown_1"	Spi_gum
T35	Q5	SP2	Control	2023	T35.Q5	28/05/2023	1	1	"Aristida calycina"	Ari_cal
T35	Q5	SP2	Control	2023	T35.Q5	28/05/2023	91.5	1	"Litter"	Litter
T35	Q5	SP2	Control	2023	T35.Q5	28/05/2023	3.5	1	"Rock"	Rock
T35	Q5	SP2	Control	2023	T35.Q5	28/05/2023	1	5	"Allocasuarina luehmannii"	All_lue
T35	Q5	SP2	Control	2023	T35.Q5	28/05/2023	2	5	"Corymbia citriodora"	Cor_cit
T35	Q5	SP2	Control	2023	T35.Q5	28/05/2023	5	5	"Pultenaea euchila"	Pul_euc
T36	Q1	SP2	Burn	2023	T36.Q1	28/05/2023	0.1	1	"Allocasuarina luehmannii"	All_lue
T36	Q1	SP2	Burn	2023	T36.Q1	28/05/2023	0.2	1	"Aristida calycina"	Ari_cal
T36	Q1	SP2	Burn	2023	T36.Q1	28/05/2023	0.1	1	"Brunoniella acaulis"	Bru_aca
T36	Q1	SP2	Burn	2023	T36.Q1	28/05/2023	6	1	"Bare ground"	Bare
T36	Q1	SP2	Burn	2023	T36.Q1	28/05/2023	73.6	1	"Litter"	Litter
T36	Q1	SP2	Burn	2023	T36.Q1	28/05/2023	20	1	"Rock"	Rock
T36	Q1	SP2	Burn	2023	T36.Q1	28/05/2023	4	5	"Corymbia citriodora"	Cor_cit
T36	Q1	SP2	Burn	2023	T36.Q1	28/05/2023	4	5	"Pultenaea euchila"	Pul_euc
T36	Q1	SP2	Burn	2023	T36.Q1	28/05/2023	9	5	"Allocasuarina luehmannii"	All_lue
T36	Q1	SP2	Burn	2023	T36.Q1	28/05/2023	9	5	"Allocasuarina luehmannii"	All_lue
T36	Q2	SP2	Burn	2023	T36.Q2	28/05/2023	4	1	"Lomandra confertifolia"	Lom_con
T36	Q2	SP2	Burn	2023	T36.Q2	28/05/2023	0.1	1	"Pultenaea euchila"	Pul_euc
T36	Q2	SP2	Burn	2023	T36.Q2	28/05/2023	91.9	1	"Litter"	Litter
T36	Q2	SP2	Burn	2023	T36.Q2	28/05/2023	4	1	"Rock"	Rock
T36	Q2	SP2	Burn	2023	T36.Q2	28/05/2023	1	5	"Corymbia citriodora"	Cor_cit
T36	Q2	SP2	Burn	2023	T36.Q2	28/05/2023	11	5	"Pultenaea euchila"	Pul_euc
T36	Q2	SP2	Burn	2023	T36.Q2	28/05/2023	3	5	"Allocasuarina luehmannii"	All_lue
T36	Q2	SP2	Burn	2023	T36.Q2	28/05/2023	7	5	"Allocasuarina luehmannii"	All_lue
T36	Q3	SP2	Burn	2023	T36.Q3	28/05/2023	1	1	"Aristida calycina"	Ari_cal
T36	Q3	SP2	Burn	2023	T36.Q3	28/05/2023	0.5	1	"Chrysopogon fallax"	Chr_fal
T36	Q3	SP2	Burn	2023	T36.Q3	28/05/2023	2	1	"Bare ground"	Bare
T36	Q3	SP2	Burn	2023	T36.Q3	28/05/2023	93.5	1	"Litter"	Litter
T36	Q3	SP2	Burn	2023	T36.Q3	28/05/2023	3	1	"Rock"	Rock
T36	Q3	SP2	Burn	2023	T36.Q3	28/05/2023	2	5	"Corymbia citriodora"	Cor_cit
T36	Q3	SP2	Burn	2023	T36.Q3	28/05/2023	2	5	"Pultenaea euchila"	Pul_euc
T36	Q3	SP2	Burn	2023	T36.Q3	28/05/2023	7	5	"Allocasuarina luehmannii"	All_lue
T36	Q3	SP2	Burn	2023	T36.Q3	28/05/2023	1	5	"Allocasuarina luehmannii"	All_lue
T36	Q4	SP2	Burn	2023	T36.Q4	28/05/2023	3	1	"Aristida calycina"	Ari_cal
T36	Q4	SP2	Burn	2023	T36.Q4	28/05/2023	0.1	1	"Pultenaea euchila"	Pul_euc
T36	Q4	SP2	Burn	2023	T36.Q4	28/05/2023	94.9	1	"Litter"	Litter
T36	Q4	SP2	Burn	2023	T36.Q4	28/05/2023	2	1	"Rock"	Rock
T36	Q4	SP2	Burn	2023	T36.Q4	28/05/2023	2	5	"Corymbia citriodora"	Cor_cit
T36	Q4	SP2	Burn	2023	T36.Q4	28/05/2023	10	5	"Pultenaea euchila"	Pul_euc
T36	Q4	SP2	Burn	2023	T36.Q4	28/05/2023	4	5	"Allocasuarina luehmannii"	All_lue
T36	Q4	SP2	Burn	2023	T36.Q4	28/05/2023	1	5	"Allocasuarina luehmannii"	All_lue
T36	Q5	SP2	Burn	2023	T36.Q5	28/05/2023	0.1	1	"Acacia neobrachycarpa"	Aca_neo
T36	Q5	SP2	Burn	2023	T36.Q5	28/05/2023	0.1	1	"Exocarpos cupressiformis"	Exo_cup
T36	Q5	SP2	Burn	2023	T36.Q5	28/05/2023	2	1	"Bare ground"	Bare
T36	Q5	SP2	Burn	2023	T36.Q5	28/05/2023	57.8	1	"Litter"	Litter
T36	Q5	SP2	Burn	2023	T36.Q5	28/05/2023	40	1	"Rock"	Rock
T36	Q5	SP2	Burn	2023	T36.Q5	28/05/2023	4	5	"Allocasuarina luehmannii"	All_lue
T36	Q5	SP2	Burn	2023	T36.Q5	28/05/2023	4	5	"Allocasuarina luehmannii"	All_lue
T36	Q5	SP2	Burn	2023	T36.Q5	28/05/2023	3	5	"Exocarpos cupressiformis"	Exo_cup
T36	Q5	SP2	Burn	2023	T36.Q5	28/05/2023	1	5	"Acacia spp_T36"	Aca_T36
T36	Q5	SP2	Burn	2023	T36.Q5	28/05/2023	1	5	"Acacia neobrachycarpa"	Aca_neo
T37	Q1	SP3	Burn	2023	T37.Q1	21/05/2023	30	1	"Bothriochloa bladhii"	Bot_bla
T37	Q1	SP3	Burn	2023	T37.Q1	21/05/2023	25	1	"Dichanthium aristatum"	Dic_ari
T37	Q1	SP3	Burn	2023	T37.Q1	21/05/2023	1.5	1	"Bidens pilosa"	Bid_pil
T37	Q1	SP3	Burn	2023	T37.Q1	21/05/2023	2	1	"Galactia tenuiflora"	Gal_ten
T37	Q1	SP3	Burn	2023	T37.Q1	21/05/2023	7	1	"Melinis repens"	Mel_rep
T37	Q1	SP3	Burn	2023	T37.Q1	21/05/2023	1	1	"Scleria mackaviensis"	Scl_mac
T37	Q1	SP3	Burn	2023	T37.Q1	21/05/2023	3	1	"Bare ground"	Bare
T37	Q1	SP3	Burn	2023	T37.Q1	21/05/2023	30.5	1	"Litter"	Litter
T37	Q1	SP3	Burn	2023	T37.Q1	21/05/2023	1	5	"Lantana camara"	Lan_cam
T37	Q1	SP3	Burn	2023	T37.Q1	21/05/2023	2	5	"Acacia maidenii"	Aca_mai
T37	Q2	SP3	Burn	2023	T37.Q2	21/05/2023	1.5	1	"Cyperus gracilis"	Cyp_gra
T37	Q2	SP3	Burn	2023	T37.Q2	21/05/2023	6	1	"Dichanthium aristatum"	Dic_ari
T37	Q2	SP3	Burn	2023	T37.Q2	21/05/2023	7	1	"Melinis repens"	Mel_rep
T37	Q2	SP3	Burn	2023	T37.Q2	21/05/2023	2.5	1	"Scleria mackaviensis"	Scl_mac
T37	Q2	SP3	Burn	2023	T37.Q2	21/05/2023	2	1	"Galactia tenuiflora"	Gal_ten
T37	Q2	SP3	Burn	2023	T37.Q2	21/05/2023	1	1	"Polymeria calycina"	Pol_cal
T37	Q2	SP3	Burn	2023	T37.Q2	21/05/2023	20	1	"Heteropogon contortus"	Het_con
T37	Q2	SP3	Burn	2023	T37.Q2	21/05/2023	0.8	1	"Bidens pilosa"	Bid_pil
T37	Q2	SP3	Burn	2023	T37.Q2	21/05/2023	0.1	1	"Rhynchosia minima"	Rhy_min
T37	Q2	SP3	Burn	2023	T37.Q2	21/05/2023	0.1	1	"Solanum nigrum"	Sol_nig
T37	Q2	SP3	Burn	2023	T37.Q2	21/05/2023	0.2	1	"Sigesbeckia orientalis"	Sig_ori
T37	Q2	SP3	Burn	2023	T37.Q2	21/05/2023	19	1	"Bare ground"	Bare
T37	Q2	SP3	Burn	2023	T37.Q2	21/05/2023	39.8	1	"Litter"	Litter
T37	Q2	SP3	Burn	2023	T37.Q2	21/05/2023	4	5	"Lantana camara"	Lan_cam
T37	Q2	SP3	Burn	2023	T37.Q2	21/05/2023	1	5	"Eucalyptus crebra"	Euc_cre
T37	Q2	SP3	Burn	2023	T37.Q2	21/05/2023	1	5	"Angophora subvelutina"	Ang_sub
T37	Q2	SP3	Burn	2023	T37.Q2	21/05/2023	1	5	"Eucalyptus melanophloia"	Euc_melp
T37	Q2	SP3	Burn	2023	T37.Q2	21/05/2023	1	5	"Acacia salicina"	Aca_sal
T37	Q2	SP3	Burn	2023	T37.Q2	21/05/2023	2	5	"Acacia salicina"	Aca_sal
T37	Q3	SP3	Burn	2023	T37.Q3	21/05/2023	45	1	"Melinis repens"	Mel_rep
T37	Q3	SP3	Burn	2023	T37.Q3	21/05/2023	2	1	"Capillipedium spicigerum"	Cap_spi
T37	Q3	SP3	Burn	2023	T37.Q3	21/05/2023	0.1	1	"Chamaecrista nomame"	Cha_nom
T37	Q3	SP3	Burn	2023	T37.Q3	21/05/2023	3	1	"Bothriochloa decipiens"	Bot_dec
